"","SHHADID","SPANEL","SSUID","SWAVE","PNUM","MONTHCODE","WPFINWGT","TAGE","EDUCATION","SEX","RACE","METRO_STATUS","EMPLOYMENT_TYPE","CLASS_OF_WORKER","TFTOTINC","ANY_RETIREMENT_ACCESS","PARTICIPATING","MATCHING","TJB1_JOBHRS1","TOTYEARINC","in_age_range","FULL_PART_TIME"
"3736",11,2018,33286012128318,4,101,12,6644.71775839342,30,"Bachelor's degree or higher","Male","Non-Hispanic White","Metropolitan area","Employer","Employee of a private, for-profit company",12449,"Yes","Yes","Yes",50,149388,"yes","full time"
"3737",11,2018,33286012128318,4,102,12,6644.71775839342,43,"Some college","Female","Non-Hispanic White","Metropolitan area","Employer","Employee of a private, for-profit company",12449,"No","No","No",36,149388,"yes","full time"
"3738",11,2020,33286012128320,2,102,12,6332.25061542787,48,"Bachelor's degree or higher","Male","Non-Hispanic White","Metropolitan area","Employer","Employee of a private, not-for-profit company",14294,"Yes","Yes","Yes",40,171528,"yes","full time"
"3739",11,2018,33286012129118,4,101,12,3979.98746043561,68,"Bachelor's degree or higher","Female","Mixed/Other","Metropolitan area","Employer","Employee of a private, for-profit company",5549,"No","No","No",10,66588,"no","part time"
"3740",11,2018,33286012131618,4,101,12,4451.81888103197,44,"Some college","Male","Non-Hispanic White","Metropolitan area","Employer","Employee of a private, for-profit company",8861,"Yes","Yes","Yes",40,106332,"yes","full time"
"3741",11,2018,33286012131618,4,102,12,4451.81888103197,42,"Some college","Female","Non-Hispanic White","Metropolitan area","Employer","Employee of a private, for-profit company",8861,"No","No","No",40,106332,"yes","full time"
"3742",11,2021,33286012148321,1,101,12,5031.69768979718,45,"Bachelor's degree or higher","Male","Non-Hispanic White","Metropolitan area","Employer","Employee of a private, for-profit company",75321,"Yes","Yes","Yes",50,903852,"yes","full time"
"3743",41,2018,33286012168618,4,102,12,6220.35052153965,58,"Bachelor's degree or higher","Male","Non-Hispanic White","Metropolitan area","Employer","Employee of a private, not-for-profit company",12317,"Yes","Yes","Yes",50,147804,"yes","full time"
"3744",11,2018,33286012173818,4,101,12,5267.95117589872,62,"Some college","Female","Non-Hispanic White","Metropolitan area","Employer","Employee of a private, for-profit company",10491,"Yes","Yes","Yes",30,125892,"yes","part time"
"3745",11,2018,33286012173818,4,102,12,5267.95117589872,66,"Some college","Male","Mixed/Other","Metropolitan area","Employer","Employee of a private, for-profit company",10491,"Yes","Yes","Yes",40,125892,"no","full time"
"3746",41,2018,33286012173818,4,103,12,6855.75941692003,28,"Bachelor's degree or higher","Male","Mixed/Other","Metropolitan area","Employer","Employee of a private, for-profit company",11634,"No","No","No",40,139608,"yes","full time"
"3747",41,2018,33286012173818,4,401,12,6855.75941692003,28,"Bachelor's degree or higher","Female","Hispanic","Metropolitan area","Employer","Employee of a private, for-profit company",11634,"No","No","No",50,139608,"yes","full time"
"3748",11,2018,33286012185218,4,101,12,4465.29005362096,59,"High School or less","Male","Non-Hispanic White","Metropolitan area","Employer","Employee of a private, for-profit company",3383,"No","No","No",41,40596,"yes","full time"
"3749",11,2021,33286012185221,1,101,12,4353.97139588957,47,"High School or less","Male","Non-Hispanic White","Metropolitan area","Employer","Employee of a private, for-profit company",9404,"No","No","No",50,112848,"yes","full time"
"3750",11,2021,33286012194621,1,101,12,2881.79056385434,65,"High School or less","Female","Non-Hispanic White","Metropolitan area","Employer","Employee of a private, for-profit company",1441,"No","No","No",35,17292,"yes","full time"
"3751",11,2018,33286012621018,4,101,12,5072.79281315833,37,"Some college","Female","Non-Hispanic White","Metropolitan area","Employer","Employee of a private, for-profit company",11396,"Yes","Yes","Yes",1,136752,"yes","part time"
"3752",11,2018,33286012621018,4,103,12,5072.79281315833,30,"Some college","Male","Mixed/Other","Metropolitan area","Employer","Employee of a private, for-profit company",11396,"No","No","No",40,136752,"yes","full time"
"3753",11,2020,33286012669620,2,101,12,12666.7752139768,44,"Bachelor's degree or higher","Female","Non-Hispanic White","Metropolitan area","Employer","Employee of a private, for-profit company",10557,"Yes","No","No",40,126684,"yes","full time"
"3754",11,2020,33286012669620,2,102,12,11896.9661799407,42,"Some college","Male","Non-Hispanic White","Metropolitan area","Employer","Employee of a private, for-profit company",12569,"Yes","No","No",40,150828,"yes","full time"
"3755",11,2020,33286012677820,2,101,12,4804.35924736409,61,"High School or less","Female","Non-Hispanic Black","Nonmetropolitan area","Employer","Employee of a private, for-profit company",7361,"No","No","No",20,88332,"yes","part time"
"3756",11,2020,33286012677820,2,102,12,4804.35924736409,61,"High School or less","Male","Non-Hispanic Black","Nonmetropolitan area","Employer","Employee of a private, for-profit company",7361,"No","No","No",40,88332,"yes","full time"
"3757",11,2018,33286013504618,4,101,12,6950.5035145401,55,"Bachelor's degree or higher","Male","Non-Hispanic White","Metropolitan area","Employer","Employee of a private, for-profit company",10123,"Yes","Yes","Yes",50,121476,"yes","full time"
"3758",31,2018,33286013504618,4,105,12,3129.20860162931,25,"Bachelor's degree or higher","Female","Non-Hispanic White","Metropolitan area","Employer","Employee of a private, for-profit company",4000,"Yes","Yes","Yes",40,48000,"yes","full time"
"3759",11,2018,33286013512318,4,101,12,10969.4751274327,34,"High School or less","Male","Non-Hispanic White","Nonmetropolitan area","Employer","Employee of a private, for-profit company",2440,"No","No","No",40,29280,"yes","full time"
"3760",11,2020,33286013525520,2,101,12,10676.6216838965,42,"Some college","Male","Non-Hispanic White","Nonmetropolitan area","Employer","Employee of a private, for-profit company",2771,"No","No","No",40,33252,"yes","full time"
"3761",21,2020,33286013525520,2,201,12,8826.26813247426,21,"High School or less","Female","Hispanic","Nonmetropolitan area","Employer","Employee of a private, for-profit company",1307,"No","No","No",25,15684,"yes","part time"
"3762",11,2018,33286013548318,4,101,12,9789.73200206835,31,"Bachelor's degree or higher","Male","Non-Hispanic White","Metropolitan area","Employer","Employee of a private, for-profit company",8714,"Yes","Yes","Yes",55,104568,"yes","full time"
"3763",11,2018,33286013548318,4,102,12,10588.5310228541,36,"Bachelor's degree or higher","Female","Non-Hispanic White","Metropolitan area","Employer","Employee of a private, for-profit company",10474,"Yes","Yes","Yes",45,125688,"yes","full time"
"3764",11,2018,33286013552118,4,101,12,8137.51607520192,28,"Bachelor's degree or higher","Female","Hispanic","Metropolitan area","Employer","Employee of a private, for-profit company",21922,"Yes","Yes","Yes",40,263064,"yes","full time"
"3765",11,2018,33286013552118,4,102,12,7787.95829597471,56,"High School or less","Male","Hispanic","Metropolitan area","Employer","Employee of a private, for-profit company",21922,"No","No","No",40,263064,"yes","full time"
"3766",11,2018,33286013552118,4,103,12,7787.95829597471,48,"High School or less","Female","Hispanic","Metropolitan area","Employer","Employee of a private, for-profit company",21922,"Yes","Yes","Yes",40,263064,"yes","full time"
"3767",11,2018,33286013552118,4,401,12,9059.53898983847,31,"Bachelor's degree or higher","Female","Hispanic","Metropolitan area","Employer","Employee of a private, for-profit company",21922,"Yes","Yes","Yes",40,263064,"yes","full time"
"3768",11,2018,33286013568618,4,301,12,4958.08661988055,27,"High School or less","Male","Non-Hispanic White","Metropolitan area","Employer","Employee of a private, for-profit company",6963,"Yes","Yes","Yes",45,83556,"yes","full time"
"3769",11,2021,33286013573821,1,102,12,5031.69768979718,45,"Bachelor's degree or higher","Female","Non-Hispanic White","Metropolitan area","Employer","Employee of a private, for-profit company",11778,"Yes","Yes","Yes",40,141336,"yes","full time"
"3770",41,2018,33286013593018,4,101,12,11895.6783489308,31,"High School or less","Male","Hispanic","Metropolitan area","Employer","Employee of a private, for-profit company",10046,"Yes","Yes","Yes",40,120552,"yes","full time"
"3771",41,2018,33286013593018,4,102,12,11895.6783489308,34,"Some college","Male","Hispanic","Metropolitan area","Employer","Employee of a private, for-profit company",10046,"Yes","Yes","Yes",40,120552,"yes","full time"
"3772",41,2018,33286013593018,4,401,12,10392.8434081092,30,"Some college","Female","Hispanic","Metropolitan area","Employer","Employee of a private, for-profit company",4608,"Yes","Yes","Yes",40,55296,"yes","full time"
"3773",11,2021,33286013593021,1,102,12,4784.78134122374,43,"Bachelor's degree or higher","Female","Asian","Metropolitan area","Employer","Employee of a private, for-profit company",17074,"Yes","Yes","Yes",66,204888,"yes","full time"
"3774",21,2018,33286013594618,4,103,12,8594.52911427267,42,"High School or less","Female","Non-Hispanic White","Metropolitan area","Employer","Employee of a private, for-profit company",2614,"No","No","No",40,31368,"yes","full time"
"3775",11,2018,33286013629418,4,101,12,5955.97271955245,36,"High School or less","Male","Non-Hispanic White","Metropolitan area","Employer","Employee of a private, for-profit company",10423,"Yes","No","No",40,125076,"yes","full time"
"3776",11,2018,33286017204018,4,102,12,7713.14549605727,38,"Some college","Male","Non-Hispanic White","Metropolitan area","Employer","Employee of a private, for-profit company",11661,"Yes","Yes","Yes",40,139932,"yes","full time"
"3777",11,2018,33286017219618,4,102,12,6390.15649332394,38,"Bachelor's degree or higher","Male","Non-Hispanic White","Metropolitan area","Employer","Employee of a private, for-profit company",11821,"Yes","Yes","Yes",45,141852,"yes","full time"
"3778",11,2021,33286017227621,1,101,12,4748.02779348357,63,"Bachelor's degree or higher","Male","Non-Hispanic White","Nonmetropolitan area","Employer","Employee of a private, for-profit company",3851,"Yes","No","No",40,46212,"yes","full time"
"3779",11,2018,33286017234618,4,103,12,4445.73772005909,22,"Some college","Male","Non-Hispanic White","Metropolitan area","Employer","Employee of a private, for-profit company",7121,"No","No","No",20,85452,"yes","part time"
"3780",11,2018,33286017242018,4,102,12,5871.79978613094,52,"Some college","Male","Non-Hispanic White","Metropolitan area","Employer","Employee of a private, for-profit company",20185,"Yes","Yes","Yes",40,242220,"yes","full time"
"3781",11,2021,33286017244021,1,101,12,6566.58843612049,32,"Bachelor's degree or higher","Female","Non-Hispanic White","Metropolitan area","Employer","Employee of a private, not-for-profit company",21428,"Yes","No","No",43,257136,"yes","full time"
"3782",11,2021,33286017244021,1,102,12,6566.58843612049,32,"High School or less","Male","Non-Hispanic White","Metropolitan area","Employer","Employee of a private, for-profit company",21428,"Yes","Yes","Yes",40,257136,"yes","full time"
"3783",11,2021,33286017267621,1,102,12,2248.52529587605,56,"Bachelor's degree or higher","Female","Non-Hispanic White","Nonmetropolitan area","Employer","Employee of a private, for-profit company",14466,"No","No","No",40,173592,"yes","full time"
"3784",11,2018,33286017280418,4,101,12,6276.01881298928,54,"Bachelor's degree or higher","Male","Non-Hispanic White","Metropolitan area","Employer","Employee of a private, for-profit company",16895,"Yes","Yes","Yes",55,202740,"yes","full time"
"3785",11,2021,33286017288721,1,101,12,6243.76943824189,28,"High School or less","Male","Non-Hispanic White","Nonmetropolitan area","Employer","Employee of a private, for-profit company",3015,"No","No","No",40,36180,"yes","full time"
"3786",11,2021,33286017288721,1,102,12,5506.23624299348,25,"High School or less","Female","Non-Hispanic White","Nonmetropolitan area","Employer","Employee of a private, for-profit company",2091,"No","No","No",40,25092,"yes","full time"
"3787",21,2018,33286017289118,4,103,12,7649.24605973881,20,"Some college","Male","Non-Hispanic White","Metropolitan area","Employer","Employee of a private, for-profit company",15335,"No","No","No",25,184020,"yes","part time"
"3788",11,2020,33286019906920,2,101,12,7826.49933699532,71,"High School or less","Female","Non-Hispanic White","Metropolitan area","Employer","Employee of a private, for-profit company",10034,"No","No","No",32,120408,"no","part time"
"3789",11,2021,33286019912021,1,102,12,4601.82624963996,55,"High School or less","Male","Non-Hispanic White","Nonmetropolitan area","Employer","Employee of a private, for-profit company",8128,"Yes","Yes","Yes",66,97536,"yes","full time"
"3790",11,2018,33286019938618,4,301,12,3994.89113109762,21,"Some college","Female","Mixed/Other","Metropolitan area","Employer","Employee of a private, for-profit company",6002,"No","No","No",40,72024,"yes","full time"
"3791",11,2018,33286019941418,4,101,12,2980.70604637284,61,"Bachelor's degree or higher","Male","Non-Hispanic Black","Nonmetropolitan area","Employer","Employee of a private, for-profit company",2269,"No","No","No",3,27228,"yes","part time"
"3792",41,2018,33286020912318,4,101,12,4760.86191754766,35,"Bachelor's degree or higher","Female","Non-Hispanic White","Nonmetropolitan area","Employer","Employee of a private, for-profit company",9611,"Yes","Yes","Yes",40,115332,"yes","full time"
"3793",41,2018,33286020912318,4,102,12,4760.86191754766,35,"Bachelor's degree or higher","Male","Non-Hispanic White","Nonmetropolitan area","Employer","Employee of a private, for-profit company",9611,"Yes","Yes","Yes",40,115332,"yes","full time"
"3794",11,2018,33286020916718,4,102,12,12539.7580104714,36,"Some college","Female","Non-Hispanic White","Metropolitan area","Employer","Employee of a private, for-profit company",19111,"No","No","No",40,229332,"yes","full time"
