"","SHHADID","SPANEL","SSUID","SWAVE","PNUM","MONTHCODE","WPFINWGT","TAGE","EDUCATION","SEX","RACE","METRO_STATUS","EMPLOYMENT_TYPE","CLASS_OF_WORKER","TFTOTINC","ANY_RETIREMENT_ACCESS","PARTICIPATING","MATCHING","TJB1_JOBHRS1","TOTYEARINC","in_age_range","FULL_PART_TIME"
"1422","011",2022,"29286010154722",2,102,12,10591.3062457894,58,"Bachelor's degree or higher","Female","Hispanic","Not identified","Employer","Employee of a private, for-profit company",17006,"No","No","No",40,204072,"yes","full time"
"1423","011",2022,"29286010154722",2,106,12,9299.18992717676,61,"Bachelor's degree or higher","Male","Hispanic","Not identified","Employer","Employee of a private, for-profit company",17006,"No","No","No",40,204072,"yes","full time"
"1424","011",2022,"29286010154722",2,108,12,11430.9214745584,19,"High School or less","Female","Hispanic","Not identified","Employer","Employee of a private, for-profit company",17006,"No","No","No",6,204072,"yes","part time"
"1425","011",2022,"29286010158222",2,201,12,6267.933515654,35,"High School or less","Male","Hispanic","Metropolitan area","Employer","Employee of a private, for-profit company",3732,"No","No","No",30,44784,"yes","part time"
"1426","011",2021,"29286010163221",3,301,12,15339.9555575383,62,"High School or less","Female","Hispanic","Metropolitan area","Employer","Employee of a private, for-profit company",5854,"No","No","No",40,70248,"yes","full time"
"1427","011",2023,"29286010184423",1,102,12,5676.85359707061,40,"Bachelor's degree or higher","Female","Non-Hispanic White","Not identified","Employer","Employee of a private, not-for-profit company",17232,"Yes","Yes","Yes",35,206784,"yes","full time"
"1428","011",2022,"29286010189822",2,102,12,8736.11457855382,39,"High School or less","Male","Hispanic","Metropolitan area","Employer","Employee of a private, for-profit company",6563,"No","No","No",40,78756,"yes","full time"
"1429","011",2023,"29286010191923",1,101,12,3498.47729417763,37,"Bachelor's degree or higher","Female","Asian","Not identified","Employer","Employee of a private, not-for-profit company",5264,"Yes","Yes","Yes",40,63168,"yes","full time"
"1430","011",2022,"29286010199422",2,101,12,5429.3607186608,54,"Bachelor's degree or higher","Female","Non-Hispanic White","Not identified","Employer","Employee of a private, not-for-profit company",20624,"Yes","Yes","Yes",55,247488,"yes","full time"
"1431","021",2022,"29286010199422",2,103,12,4740.88663071045,26,"Some college","Male","Non-Hispanic White","Not identified","Employer","Employee of a private, for-profit company",3391,"No","No","No",40,40692,"yes","full time"
"1432","031",2020,"29286011426720",4,102,12,26496.8921189704,30,"Bachelor's degree or higher","Female","Non-Hispanic White","Not identified","Employer","Employee of a private, for-profit company",11907,"No","No","No",40,142884,"yes","full time"
"1433","021",2021,"29286011491921",3,101,12,10796.5140567894,31,"Bachelor's degree or higher","Male","Non-Hispanic Black","Not identified","Employer","Employee of a private, not-for-profit company",7612,"Yes","Yes","Yes",40,91344,"yes","full time"
"1434","021",2021,"29286011491921",3,201,12,6836.59495326731,28,"Bachelor's degree or higher","Female","Non-Hispanic Black","Not identified","Employer","Employee of a private, for-profit company",7529,"Yes","Yes","Yes",40,90348,"yes","full time"
"1435","011",2021,"29286012610521",3,101,12,4701.65699941794,54,"Bachelor's degree or higher","Female","Non-Hispanic White","Metropolitan area","Employer","Employee of a private, not-for-profit company",9221,"Yes","Yes","Yes",48,110652,"yes","full time"
"1436","031",2020,"29286012620120",4,101,12,12807.5285748579,50,"Some college","Female","Non-Hispanic White","Metropolitan area","Employer","Employee of a private, for-profit company",589,"No","No","No",40,7068,"yes","full time"
"1437","011",2022,"29286013605822",2,102,12,7566.7829992789,65,"Bachelor's degree or higher","Female","Non-Hispanic White","Metropolitan area","Employer","Employee of a private, for-profit company",28190,"No","No","No",35,338280,"yes","full time"
"1438","011",2023,"29286013609823",1,101,12,7797.21075937975,55,"High School or less","Female","Non-Hispanic White","Metropolitan area","Employer","Employee of a private, for-profit company",6973,"Yes","No","No",40,83676,"yes","full time"
"1439","011",2022,"29286013622922",2,102,12,14148.5995740064,50,"Bachelor's degree or higher","Male","Non-Hispanic White","Metropolitan area","Employer","Employee of a private, for-profit company",39462,"Yes","Yes","No",55,473544,"yes","full time"
"1440","011",2022,"29286013624022",2,101,12,10159.6038942858,45,"Bachelor's degree or higher","Male","Non-Hispanic Black","Not identified","Employer","Employee of a private, for-profit company",15215,"No","No","No",40,182580,"yes","full time"
"1441","011",2022,"29286013624022",2,102,12,10159.6038942858,43,"Bachelor's degree or higher","Female","Non-Hispanic Black","Not identified","Employer","Employee of a private, for-profit company",15215,"Yes","Yes","Yes",40,182580,"yes","full time"
"1442","011",2022,"29286013629822",2,101,12,26606.7447916027,32,"Bachelor's degree or higher","Female","Non-Hispanic Black","Metropolitan area","Employer","Employee of a private, for-profit company",9125,"No","No","No",40,109500,"yes","full time"
"1443","011",2022,"29286013629822",2,104,12,14716.8716024547,60,"Some college","Female","Non-Hispanic Black","Metropolitan area","Employer","Employee of a private, for-profit company",9125,"No","No","No",30,109500,"yes","part time"
"1444","011",2022,"29286013636022",2,102,12,10937.1819675759,40,"Bachelor's degree or higher","Female","Hispanic","Metropolitan area","Employer","Employee of a private, for-profit company",6768,"No","No","No",15,81216,"yes","part time"
"1445","011",2023,"29286013650123",1,101,12,9682.59338665228,41,"Bachelor's degree or higher","Male","Non-Hispanic White","Metropolitan area","Employer","Employee of a private, for-profit company",22660,"Yes","Yes","Yes",40,271920,"yes","full time"
"1446","011",2023,"29286013652223",1,101,12,2275.66769207641,44,"High School or less","Male","Non-Hispanic White","Metropolitan area","Employer","Employee of a private, for-profit company",7187,"Yes","Yes","Yes",66,86244,"yes","full time"
"1447","011",2022,"29286013662222",2,101,12,15317.6301894715,40,"Bachelor's degree or higher","Female","Non-Hispanic Black","Not identified","Employer","Employee of a private, for-profit company",1028,"No","No","No",37,12336,"yes","full time"
"1448","011",2022,"29286013675322",2,101,12,8509.24369274794,61,"Some college","Female","Non-Hispanic White","Metropolitan area","Employer","Employee of a private, for-profit company",4388,"No","No","No",40,52656,"yes","full time"
"1449","011",2021,"29286013677921",3,101,12,20811.302877774,57,"Some college","Female","Non-Hispanic Black","Metropolitan area","Employer","Employee of a private, for-profit company",13025,"No","No","No",40,156300,"yes","full time"
"1450","011",2021,"29286013677921",3,102,12,20811.302877774,62,"Some college","Male","Non-Hispanic Black","Metropolitan area","Employer","Employee of a private, for-profit company",13025,"Yes","No","No",40,156300,"yes","full time"
"1451","011",2023,"29286013685723",1,101,12,7386.97094807601,58,"Bachelor's degree or higher","Male","Non-Hispanic White","Metropolitan area","Employer","Employee of a private, for-profit company",10031,"Yes","Yes","Yes",55,120372,"yes","full time"
"1452","011",2020,"29286013689420",4,101,12,40502.7306161144,35,"Some college","Female","Non-Hispanic White","Metropolitan area","Employer","Employee of a private, for-profit company",4797,"No","No","No",40,57564,"yes","full time"
"1453","011",2020,"29286013689420",4,102,12,41718.7767293477,35,"High School or less","Male","Non-Hispanic White","Metropolitan area","Employer","Employee of a private, for-profit company",3650,"No","No","No",40,43800,"yes","full time"
"1454","011",2022,"29286013694822",2,101,12,7709.01150635732,31,"Some college","Male","Non-Hispanic White","Metropolitan area","Employer","Employee of a private, for-profit company",5915,"No","No","No",45,70980,"yes","full time"
"1455","011",2023,"29286013828423",1,101,12,7386.97094807601,60,"Bachelor's degree or higher","Male","Non-Hispanic White","Metropolitan area","Employer","Employee of a private, for-profit company",10490,"Yes","Yes","Yes",40,125880,"yes","full time"
"1456","011",2022,"29286013831022",2,101,12,5020.57811772981,49,"Bachelor's degree or higher","Female","Hispanic","Metropolitan area","Employer","Employee of a private, for-profit company",3042,"No","No","No",40,36504,"yes","full time"
"1457","011",2021,"29286013863821",3,101,12,11685.194276925,59,"Bachelor's degree or higher","Female","Non-Hispanic White","Metropolitan area","Employer","Employee of a private, for-profit company",11993,"Yes","Yes","Yes",40,143916,"yes","full time"
"1458","011",2021,"29286013863821",3,102,12,11685.194276925,60,"Bachelor's degree or higher","Male","Non-Hispanic White","Metropolitan area","Employer","Employee of a private, for-profit company",11993,"No","No","No",40,143916,"yes","full time"
"1459","011",2021,"29286013872021",3,101,12,9448.51407628577,46,"Bachelor's degree or higher","Male","Asian","Metropolitan area","Employer","Employee of a private, not-for-profit company",6601,"Yes","Yes","Yes",40,79212,"yes","full time"
"1460","011",2023,"29286013877823",1,101,12,9342.36476786384,25,"Bachelor's degree or higher","Female","Hispanic","Metropolitan area","Employer","Employee of a private, for-profit company",10425,"Yes","Yes","Yes",32,125100,"yes","part time"
"1461","011",2023,"29286013877823",1,102,12,8181.66669654619,50,"High School or less","Male","Hispanic","Metropolitan area","Employer","Employee of a private, for-profit company",10425,"No","No","No",40,125100,"yes","full time"
"1462","011",2023,"29286013885723",1,101,12,5890.05954477048,35,"Bachelor's degree or higher","Male","Non-Hispanic White","Metropolitan area","Employer","Employee of a private, for-profit company",11841,"Yes","Yes","Yes",40,142092,"yes","full time"
"1463","011",2023,"29286013885723",1,102,12,5890.05954477048,31,"Bachelor's degree or higher","Female","Non-Hispanic White","Metropolitan area","Employer","Employee of a private, for-profit company",11841,"No","No","No",40,142092,"yes","full time"
"1464","011",2023,"29286013898823",1,101,12,5405.15012626904,63,"High School or less","Female","Non-Hispanic White","Metropolitan area","Employer","Employee of a private, for-profit company",7532,"Yes","Yes","No",40,90384,"yes","full time"
"1465","011",2021,"29286017209721",3,101,12,15895.0213829143,56,"Bachelor's degree or higher","Male","Non-Hispanic White","Metropolitan area","Employer","Employee of a private, for-profit company",45567,"Yes","Yes","Yes",47,546804,"yes","full time"
"1466","011",2020,"29286017228420",4,101,12,14976.7316702482,63,"High School or less","Male","Non-Hispanic White","Metropolitan area","Employer","Employee of a private, for-profit company",15052,"Yes","Yes","Yes",40,180624,"yes","full time"
"1467","011",2020,"29286017228420",4,102,12,14976.7316702482,59,"High School or less","Female","Non-Hispanic White","Metropolitan area","Employer","Employee of a private, for-profit company",15052,"Yes","Yes","Yes",10,180624,"yes","part time"
"1468","011",2020,"29286017228420",4,103,12,25430.9346729744,21,"High School or less","Male","Non-Hispanic White","Metropolitan area","Employer","Employee of a private, for-profit company",15052,"Yes","Yes","Yes",35,180624,"yes","full time"
"1469","011",2022,"29286017248622",2,102,12,18158.1687423722,43,"Bachelor's degree or higher","Male","Non-Hispanic White","Metropolitan area","Employer","Employee of a private, for-profit company",35073,"Yes","Yes","Yes",40,420876,"yes","full time"
"1470","011",2022,"29286017248622",2,103,12,14852.9892664937,56,"Bachelor's degree or higher","Female","Non-Hispanic White","Metropolitan area","Employer","Employee of a private, for-profit company",35073,"No","No","No",50,420876,"yes","full time"
"1471","011",2023,"29286017250123",1,101,12,9975.7124744002,48,"Some college","Female","Hispanic","Metropolitan area","Employer","Employee of a private, for-profit company",9258,"Yes","Yes","Yes",36,111096,"yes","full time"
"1472","011",2023,"29286017250123",1,103,12,12547.0704506645,26,"Some college","Male","Hispanic","Metropolitan area","Employer","Employee of a private, for-profit company",9258,"No","No","No",40,111096,"yes","full time"
"1473","011",2022,"29286017298822",2,104,12,14726.2554645369,20,"Some college","Male","Non-Hispanic White","Metropolitan area","Employer","Employee of a private, for-profit company",22521,"No","No","No",10,270252,"yes","part time"
"1474","011",2022,"29286018591922",2,102,12,11124.7492106402,61,"High School or less","Male","Non-Hispanic White","Not identified","Employer","Employee of a private, not-for-profit company",8090,"No","No","No",25,97080,"yes","part time"
"1475","011",2023,"29286018591923",1,101,12,5738.39268586803,36,"Bachelor's degree or higher","Female","Non-Hispanic White","Not identified","Employer","Employee of a private, not-for-profit company",9788,"Yes","Yes","Yes",2,117456,"yes","part time"
"1476","011",2023,"29286018591923",1,102,12,5738.39268586803,36,"Bachelor's degree or higher","Male","Non-Hispanic White","Not identified","Employer","Employee of a private, for-profit company",9788,"Yes","No","No",45,117456,"yes","full time"
"1477","011",2023,"29286019945823",1,103,12,5675.17268615979,48,"High School or less","Male","Non-Hispanic White","Not identified","Employer","Employee of a private, for-profit company",7858,"No","No","No",52,94296,"yes","full time"
